# combo=loongarch-glibc
# source=/mnt/d/OS/F7LY/tools/ltp/judge/v1/outputs/loongarch-glibc/parsed.tsv

Combo            | Case Name                | TPASS  | Summary    | Status       | End   
loongarch-glibc  | pm_ilb_test.py           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | pm_sched_domain.py       | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | pm_sched_mc.py           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | prctl04                  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | prctl06                  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | prctl06_execve           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | prctl07                  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | prctl10                  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | preadv203                | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | preadv203_64             | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | print_caps               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | proc01                   | 0      | no/0       | TIMEOUT      | 124   
loongarch-glibc  | proc_sched_rt01          | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | process_madvise01        | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | process_vm01             | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | profil01                 | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | prot_hsymlinks           | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | pt_test                  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | ptem01                   | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | pth_str01                | 0      | no/0       | TIMEOUT      | 124   
loongarch-glibc  | pth_str02                | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | pth_str03                | 0      | no/0       | TIMEOUT      | 124   
loongarch-glibc  | pthcli                   | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | pthserv                  | 0      | no/0       | TIMEOUT      | 124   
loongarch-glibc  | ptrace02                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | ptrace04                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | ptrace05                 | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | ptrace06                 | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | ptrace07                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | ptrace08                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | ptrace09                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | ptrace10                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | ptrace11                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | pty01                    | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | pty03                    | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | pty04                    | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | pty06                    | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | pty07                    | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | quotactl01               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | quotactl02               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | quotactl03               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | quotactl04               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | quotactl05               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | quotactl06               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | quotactl07               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | quotactl08               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | quotactl09               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | readahead02              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | readlink01               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | readlink03               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | realpath01               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | reboot01                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | reboot02                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | recv01                   | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | recvfrom01               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | remap_file_pages01       | 0      | no/0       | FAIL         | 7     
loongarch-glibc  | removexattr01            | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | removexattr02            | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | rename01                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename03                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename04                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename05                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename06                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename07                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename08                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename09                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename10                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename11                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename12                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename13                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rename14                 | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | renameat01               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | renameat201              | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | renameat202              | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | rmdir02                  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rmdir03                  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | route-change-netlink     | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | route4-rmmod             | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | route6-rmmod             | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | rt_sigaction01           | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | rt_sigaction02           | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | rt_sigaction03           | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | rt_sigprocmask01         | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | rt_sigprocmask02         | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | rtc01                    | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rtc02                    | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | rwtest                   | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | sbrk03                   | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_datafile           | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | sched_driver             | 0      | no/0       | FAIL         | 255   
loongarch-glibc  | sched_getattr01          | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_getattr02          | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | sched_getscheduler01     | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_rr_get_interval01  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_rr_get_interval02  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_rr_get_interval03  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_setaffinity01      | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_setattr01          | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_setparam02         | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_setparam03         | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_setparam05         | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_setscheduler02     | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_setscheduler03     | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sched_tc0                | 0      | no/0       | FAIL         | 255   
loongarch-glibc  | sched_tc1                | 0      | no/0       | FAIL         | 255   
loongarch-glibc  | sched_tc2                | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | sched_tc3                | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | sched_tc4                | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | sched_tc5                | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | sched_tc6                | 0      | no/0       | FAIL         | 255   
loongarch-glibc  | sched_yield01            | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | sctp_big_chunk           | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sem_comm                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sem_nstest               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | semctl02                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | semctl04                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | semctl06                 | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | semctl08                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | semctl09                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | semget02                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | semop02                  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | semop05                  | 0      | no/0       | FAIL         | 134   
loongarch-glibc  | semtest_2ns              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | send01                   | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | sendmsg01                | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sendmsg02                | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | sendto01                 | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | set_ipv4addr             | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | set_mempolicy01          | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | set_mempolicy02          | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | set_mempolicy03          | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | set_mempolicy04          | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | set_mempolicy05          | 0      | no/0       | FAIL         | 32    
